epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
11,1.0099364329086917,1.7064002768293788e-05,0.702952157079646,0.3424,0.5779435149336283,0.702952157079646,0.702952157079646,0.3547255254424779,0.201171875,,0.702952157079646,0.6070753057936645,0.0,0.0,0.0,0.15864087641239166
12,0.97166879431969,1.6210802629879097e-05,0.6724626659292035,0.3024,0.5535294524336283,0.6724626659292035,0.6724626659292035,0.3733407079646018,0.125,,0.6724626659292035,0.5571469336533388,0.0,0.0,0.0,0.19071440398693085
13,0.9834238882093017,1.540026249838514e-05,0.7082238661504424,0.3424,0.5779435149336283,0.7082238661504424,0.7082238661504424,0.3463944966814159,0.205078125,,0.7082238661504424,0.5170470517568583,0.0,0.0,0.0,0.1801270842552185
14,0.9937500308585303,1.4630249373465883e-05,0.7383503871681416,0.4016,0.6140763274336283,0.7383503871681416,0.7383503871681416,0.338063467920354,0.279296875,,0.7383503871681416,0.41888938942122056,0.0,0.0,0.0,0.18297210335731506
15,0.9809952485960032,1.3898736904792588e-05,0.7006706305309734,0.3184,0.5632950774336283,0.7006706305309734,0.7006706305309734,0.3493241841814159,0.1640625,,0.7006706305309734,0.7163704825267719,0.0,0.0,0.0,0.1757359504699707
16,0.9344140907193474,1.3203800059552958e-05,0.6968508019911505,0.2944,0.5486466399336283,0.6968508019911505,0.6968508019911505,0.3650096792035398,0.140625,,0.6968508019911505,0.4184331266491815,0.0,0.0,0.0,0.1612848937511444
17,0.942915477198936,1.254361005657531e-05,0.7214117809734513,0.3408,0.5769669524336283,0.7214117809734513,0.7214117809734513,0.32582618915929207,0.197265625,,0.7214117809734513,0.4681514327572619,0.0,0.0,0.0,0.157700315117836
18,0.9337711995118108,1.1916429553746543e-05,0.7197870575221239,0.3536,0.5847794524336283,0.7197870575221239,0.7197870575221239,0.3204248478982301,0.220703125,,0.7197870575221239,0.5463473273389257,0.0,0.0,0.0,0.1391315758228302
19,0.9215804553039214,1.1320608076059215e-05,0.6951223727876106,0.3504,0.5828263274336283,0.6951223727876106,0.6951223727876106,0.3630565542035398,0.1953125,,0.6951223727876106,0.4221411979995819,0.0,0.0,0.0,0.13066357374191284
20,0.9204085714033339,1.0754577672256254e-05,0.7006187776548671,0.288,0.5447403899336283,0.7006187776548671,0.7006187776548671,0.3527724004424779,0.130859375,,0.7006187776548671,0.5730002581278545,0.0,0.0,0.0,0.1298847198486328
21,0.8536362352539432,1.021684878864344e-05,0.7265452157079646,0.3536,0.5847794524336283,0.7265452157079646,0.7265452157079646,0.32777931415929207,0.22265625,,0.7265452157079646,0.44538068445569134,0.0,0.0,0.0,0.12133550643920898
22,0.9067143267218091,9.706006349211269e-06,0.7181450497787611,0.3776,0.5994278899336283,0.7181450497787611,0.7181450497787611,0.3517958379424779,0.25,,0.7181450497787611,0.5938580829860095,0.0,0.0,0.0,0.12736348807811737
23,0.8450424418728464,9.220706031750704e-06,0.7415479811946902,0.4128,0.6209122649336283,0.7415479811946902,0.7415479811946902,0.334157217920354,0.279296875,,0.7415479811946902,0.4952674007479061,0.0,0.0,0.0,0.1244652047753334
24,0.7951307180314818,8.759670730163168e-06,0.706685564159292,0.3552,0.5857560149336283,0.706685564159292,0.706685564159292,0.3537489629424779,0.20703125,,0.706685564159292,0.6158678163802994,0.0,0.0,0.0,0.12416595965623856
25,0.8563724741412609,8.32168719365501e-06,0.734375,0.4016,0.6140763274336283,0.734375,0.734375,0.3444413716814159,0.263671875,,0.734375,0.5942795250652952,0.0,0.0,0.0,0.11542868614196777
26,0.8866498355205258,7.905602833972258e-06,0.7179894911504425,0.336,0.5740372649336283,0.7179894911504425,0.7179894911504425,0.3463944966814159,0.18359375,,0.7179894911504425,0.6485952144466667,0.0,0.0,0.0,0.10872132331132889
