epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
20,0.9571054238722725,0.00010754577672256258,0.6985792311946902,0.3472,0.5808732024336283,0.6985792311946902,0.6985792311946902,0.3689159292035398,0.208984375,,0.6985792311946902,0.8509324807764618,0.0,1.614463144505862e-05,2.0176910311420215e-06,0.4171297550201416
21,0.9201511770705609,0.00010216848788643445,0.678909706858407,0.312,0.5593888274336283,0.678909706858407,0.678909706858407,0.3836248617256637,0.162109375,,0.678909706858407,0.5141415870655349,0.0,7.509131023653026e-07,0.0,0.40362802147865295
22,0.966406941900051,9.706006349211273e-05,0.6708897953539823,0.3056,0.5554825774336283,0.6708897953539823,0.6708897953539823,0.39195589048672563,0.15625,,0.6708897953539823,0.4233816286287708,0.0,1.03250549727818e-05,0.0,0.3502201735973358
23,0.9940109706892469,9.220706031750709e-05,0.6895568307522124,0.2816,0.5408341399336283,0.6895568307522124,0.6895568307522124,0.3640331167035398,0.134765625,,0.6895568307522124,0.8903169397378785,8.219531082431786e-07,5.143754606251605e-05,0.0,0.3579311668872833
24,0.8654591809915679,8.759670730163173e-05,0.6926507190265486,0.3856,0.6043107024336283,0.6926507190265486,0.6926507190265486,0.3797186117256637,0.255859375,,0.6926507190265486,0.706988779884185,0.0,3.660701258922927e-05,2.5221138457709458e-06,0.37202227115631104
25,0.9462146177936533,8.321687193655014e-05,0.6919939159292036,0.3344,0.5730607024336283,0.6919939159292036,0.6919939159292036,0.3640331167035398,0.19921875,,0.6919939159292036,0.45573067484637403,0.0,1.7271000615437515e-05,0.0,0.420280396938324
26,0.8997806100870618,7.905602833972263e-05,0.7058732024336283,0.3104,0.5584122649336283,0.7058732024336283,0.7058732024336283,0.3537489629424779,0.1640625,,0.7058732024336283,0.6756744163790873,0.0,2.947333996417001e-05,0.0,0.37815171480178833
27,0.8910825772615086,7.510322692273649e-05,0.6773195519911503,0.2816,0.5408341399336283,0.6773195519911503,0.6773195519911503,0.3836248617256637,0.123046875,,0.6773195519911503,0.4071018583114314,0.0,8.635500307718758e-06,0.0,0.37556323409080505
28,0.9196009184636456,7.134806557659966e-05,0.6817788993362832,0.2768,0.5379044524336283,0.6817788993362832,0.6817788993362832,0.3787420492256637,0.12890625,,0.6817788993362832,0.6553810153729113,5.6714766287768725e-06,9.592915012035519e-05,0.000231025624088943,0.5593475103378296
29,0.9008657379018152,6.778066229776968e-05,0.6778553650442477,0.3152,0.5613419524336283,0.6778553650442477,0.6778553650442477,0.3826482992256637,0.173828125,,0.6778553650442477,0.5969481692930738,1.808296929084463e-06,1.445507677999558e-05,1.5132682165130973e-06,0.4005165100097656
30,0.8673067507843014,6.43916291828812e-05,0.6650649889380531,0.2784,0.5388810149336283,0.6650649889380531,0.6650649889380531,0.3806951742256637,0.123046875,,0.6650649889380531,0.4725712185125952,0.0,1.3704164302907884e-05,1.0088455155710108e-06,0.41789335012435913
31,0.9009779335940059,6.117204772373713e-05,0.7023299225663717,0.288,0.5447403899336283,0.7023299225663717,0.7023299225663717,0.3454179341814159,0.142578125,,0.7023299225663717,0.5439485553762999,0.0,2.046238114417065e-05,0.0,0.39215266704559326
32,0.8473713763702363,5.811344533755027e-05,0.6939470409292035,0.2992,0.5515763274336283,0.6939470409292035,0.6939470409292035,0.3723641454646018,0.154296875,,0.6939470409292035,0.6917761076108574,9.041484645422315e-07,6.270124140428379e-05,3.329190076328814e-05,0.4396703839302063
33,0.8300346606950386,5.520777307067275e-05,0.7091572179203539,0.3168,0.5623185149336283,0.7091572179203539,0.7091572179203539,0.3454179341814159,0.15625,,0.7091572179203539,0.5763560093946647,0.0,0.0,0.0,0.3875926434993744
34,0.8191692027191937,5.244738441713911e-05,0.6991841814159292,0.2832,0.5418107024336283,0.6991841814159292,0.6991841814159292,0.337086905420354,0.130859375,,0.6991841814159292,0.3275329074958652,0.0,9.010957001009956e-06,0.0,0.3857077658176422
