epoch,train_loss,skipped_training_clips,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
1,6.49392037128564,0,0.0001,0.6091503267973856,0.6774193548387096,0.4666666666666667,0.6091503267973856,0.6091503267973856,0.32091503267973853,0.0,,,,,,,
2,5.4666074426558176,0,0.0001,0.4575163398692811,0.6774193548387096,0.4666666666666667,0.4575163398692811,0.4575163398692811,0.6163398692810458,0.0,,,,,,,
3,3.729775548280971,0,0.0001,0.47843137254901963,0.6935483870967742,0.49607843137254903,0.47843137254901963,0.47843137254901963,0.49084967320261436,0.058823529411764705,,,,,,,
4,5.343382472633351,0,0.0001,0.38300653594771245,0.6935483870967742,0.49607843137254903,0.38300653594771245,0.38300653594771245,0.645751633986928,0.058823529411764705,,,,,,,
5,4.324721156180658,0,0.0001,0.24575163398692815,0.6774193548387096,0.4666666666666667,0.24575163398692815,0.24575163398692815,0.6973856209150326,0.0,,,,,,,
6,2.5591194925600576,0,0.0001,0.596078431372549,0.7096774193548387,0.5254901960784314,0.596078431372549,0.596078431372549,0.41699346405228754,0.11764705882352941,,,,,,,
7,3.395899262821331,0,0.0001,0.39477124183006534,0.6774193548387096,0.4666666666666667,0.39477124183006534,0.39477124183006534,0.5941176470588235,0.0,,,,,,,
8,2.9739709656105333,0,0.0001,0.4980392156862745,0.7096774193548387,0.5254901960784314,0.4980392156862745,0.4980392156862745,0.5202614379084967,0.11764705882352941,,,,,,,
9,2.486307298640895,0,0.0001,0.4065359477124183,0.7096774193548387,0.5254901960784314,0.4065359477124183,0.4065359477124183,0.5607843137254902,0.11764705882352941,,,,,,,
10,3.087879341871755,0,0.0001,0.46405228758169936,0.7096774193548387,0.5254901960784314,0.46405228758169936,0.46405228758169936,0.49084967320261436,0.11764705882352941,,,,,,,
11,1.8704685312577567,0,0.0001,0.44836601307189544,0.6774193548387096,0.4666666666666667,0.44836601307189544,0.44836601307189544,0.542483660130719,0.0,,,,,,,
12,2.2932306659949973,0,0.0001,0.5437908496732027,0.7096774193548387,0.5254901960784314,0.5437908496732027,0.5437908496732027,0.5091503267973856,0.11764705882352941,,,,,,,
13,2.0281175772946156,0,0.0001,0.530718954248366,0.7096774193548387,0.5254901960784314,0.530718954248366,0.530718954248366,0.43529411764705883,0.11764705882352941,,,,,,,
14,2.154079714991667,0,0.0001,0.4,0.6774193548387096,0.4666666666666667,0.4,0.4,0.6163398692810458,0.0,,,,,,,
15,1.725729404849706,0,0.0001,0.4065359477124183,0.6935483870967742,0.49607843137254903,0.4065359477124183,0.4065359477124183,0.49084967320261436,0.058823529411764705,,,,,,,
16,1.7632033787364545,0,0.0001,0.4601307189542484,0.7096774193548387,0.5254901960784314,0.4601307189542484,0.4601307189542484,0.5313725490196078,0.11764705882352941,,,,,,,
17,2.1984187283946994,0,0.0001,0.3176470588235294,0.6774193548387096,0.4666666666666667,0.3176470588235294,0.3176470588235294,0.645751633986928,0.0,,,,,,,
18,1.8142086732841562,0,0.0001,0.42614379084967324,0.7096774193548387,0.5254901960784314,0.42614379084967324,0.42614379084967324,0.6235294117647059,0.058823529411764705,,,,,,,
19,1.4684188349308442,0,0.0001,0.534640522875817,0.7096774193548387,0.5254901960784314,0.534640522875817,0.534640522875817,0.47973856209150323,0.11764705882352941,,,,,,,
20,1.625200614669211,0,0.0001,0.48888888888888893,0.6774193548387096,0.4666666666666667,0.48888888888888893,0.48888888888888893,0.49084967320261436,0.0,,,,,,,
