epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
48,0.7702076641286664,2.5577277100292455e-06,0.7573285398230087,0.408,0.6179825774336283,0.7573285398230087,0.7573285398230087,0.31014069413716816,0.279296875,,0.7573285398230087,1.0999301619615671,8.548312507627998e-06,9.311322355642915e-05,2.4212291464209557e-05,0.5114190578460693
49,0.8070195674604538,2.4298413245277833e-06,0.7633089048672566,0.4352,0.6345841399336283,0.7633089048672566,0.7633089048672566,0.3233545353982301,0.314453125,,0.7633089048672566,1.1499576456546432,5.260500074655283e-06,0.00014167226618155837,4.035382153233513e-05,0.5387128591537476
50,0.7264749906398053,2.308349258301394e-06,0.7515037334070798,0.44,0.6375138274336283,0.7515037334070798,0.7515037334070798,0.32680275165929207,0.30859375,,0.7515037334070798,1.4431629792968115,2.0548828615574166e-05,0.00018021914002019912,1.6141528249136172e-05,0.5634853839874268
51,0.7666049196064277,2.192931795386324e-06,0.7576223727876107,0.4512,0.6443497649336283,0.7576223727876107,0.7576223727876107,0.32875587665929207,0.337890625,,0.7576223727876107,1.012988336582878,2.3014688395051053e-06,1.4017045032233e-05,0.0,0.4720449447631836
52,0.7197597957418268,2.0832852056170076e-06,0.7649854811946902,0.4144,0.6218888274336283,0.7649854811946902,0.7649854811946902,0.32582618915929207,0.296875,,0.7649854811946902,1.1712617585998337,9.699047041067388e-06,0.00010162357648368925,2.0176910311420215e-06,0.5090275406837463
53,0.7303596132390845,1.979120945336157e-06,0.7550815818584071,0.4384,0.6365372649336283,0.7550815818584071,0.7550815818584071,0.32094337665929207,0.287109375,,0.7550815818584071,1.107908142011465,8.87709393282421e-06,1.4017045032233e-05,0.0,0.5193002820014954
54,0.7608063727750961,1.8801648980693493e-06,0.7732473727876106,0.416,0.6228653899336283,0.7732473727876106,0.7732473727876106,0.2998565403761062,0.28125,,0.7732473727876106,1.5686658249045302,2.350786053284537e-05,7.258826371980831e-05,1.0088455383083783e-05,0.5670133233070374
55,0.7705798374145592,1.7861566531658818e-06,0.7553581305309736,0.392,0.6082169524336283,0.7553581305309736,0.7553581305309736,0.30721100663716816,0.26953125,,0.7553581305309736,1.292598315412017,2.416542156424839e-05,0.00013115948240738362,4.842458292841911e-05,0.5517621040344238
56,0.7032345963632886,1.6968488205075877e-06,0.7415479811946902,0.4,0.6130997649336283,0.7415479811946902,0.7415479811946902,0.3145654728982301,0.25,,0.7415479811946902,0.7576521387749706,4.931719104206422e-07,9.51156562223332e-06,3.8336129364324734e-05,0.495760977268219
57,0.7357492359510059,1.6120063794822082e-06,0.7608199668141594,0.4208,0.6257950774336283,0.7608199668141594,0.7608199668141594,0.3194482853982301,0.3046875,,0.7608199668141594,1.2230337874726693,1.3315640899236314e-05,1.8021914002019912e-05,0.0,0.5086040496826172
58,0.7637695115588325,1.5314060605080976e-06,0.7476320519911506,0.4304,0.6316544524336283,0.7476320519911506,0.7476320519911506,0.3194482853982301,0.310546875,,0.7476320519911506,0.9929617126776994,6.082453182898462e-06,5.7069395552389324e-05,2.4212291464209557e-05,0.5036380290985107
59,0.7217775307790198,1.4548357574826926e-06,0.7545630530973452,0.3984,0.6121232024336283,0.7545630530973452,0.7545630530973452,0.3086456028761062,0.2734375,,0.7545630530973452,1.0854976488660895,9.041484190674964e-06,0.00010012174607254565,4.438920223037712e-05,0.5276280045509338
60,0.6575780855051164,1.382093969608558e-06,0.7527136338495575,0.4064,0.6170060149336283,0.7527136338495575,0.7527136338495575,0.338063467920354,0.275390625,,0.7527136338495575,1.0423848306113406,4.7673283916083165e-06,8.009739758563228e-06,0.0,0.5045597553253174
