epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean
46,754.2428131103516,9.446824413773756e-05,0.76,0.6,0.6,0.76,0.76,0.24999999999999997,0.3,0.76,,0.5388641640522525
47,753.4872497558594,8.974483193085068e-05,0.76,0.6,0.6,0.76,0.76,0.24999999999999997,0.3,0.76,,0.6009563243486764
48,752.7602966308593,8.525759033430814e-05,0.77,0.6,0.6,0.77,0.77,0.24999999999999997,0.3,0.77,,0.6790665475363878
49,752.1007751464844,8.099471081759274e-05,0.76,0.6,0.6,0.76,0.76,0.30000000000000004,0.3,0.76,,0.7698570278657022
50,751.4879760742188,7.69449752767131e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.6686873639243471
51,750.9003387451172,7.309772651287744e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.558608121662224
52,750.2854125976562,6.944284018723356e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.545222082966909
53,749.8205657958985,6.597069817787189e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.6033845421992484
54,749.2561706542969,6.267216326897829e-05,0.76,0.6,0.6,0.76,0.76,0.30000000000000004,0.3,0.76,,0.7571433178650729
55,748.8182159423828,5.953855510552937e-05,0.76,0.6,0.6,0.76,0.76,0.30000000000000004,0.3,0.76,,0.7038067254070508
56,748.2940490722656,5.65616273502529e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.5426384711459241
57,747.8925201416016,5.373354598274025e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.5011139384868963
58,747.4676239013672,5.104686868360323e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.4626127907742484
59,747.0663665771484,4.849452524942307e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.5111981116510177
60,746.6437255859375,4.606979898695191e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.5755632340207102
61,746.2809356689453,4.376630903760431e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.6123809015771798
62,745.9714294433594,4.157799358572409e-05,0.76,0.6,0.6,0.76,0.76,0.30000000000000004,0.3,0.76,,0.6372673366906263
63,745.6125732421875,3.9499093906437885e-05,0.76,0.6,0.6,0.76,0.76,0.30000000000000004,0.3,0.76,,0.5884249494142045
64,745.3050750732422,3.752413921111599e-05,0.76,0.6,0.6,0.76,0.76,0.30000000000000004,0.3,0.76,,0.5961272339330566
65,744.9940856933594,3.564793225056019e-05,0.76,0.6,0.6,0.76,0.76,0.30000000000000004,0.3,0.76,,0.5995030282295708
66,744.7668395996094,3.3865535638032174e-05,0.76,0.6,0.6,0.76,0.76,0.30000000000000004,0.3,0.76,,0.6426497128339945
67,744.4665588378906,3.2172258856130564e-05,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.8410204470631669
68,744.2401428222656,3.056364591332403e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.562169238395925
69,743.9591003417969,2.903546361765783e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.6546123819228842
70,743.7476196289062,2.758369043677494e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.5717399450237157
71,743.5566711425781,2.620450591493619e-05,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6791049599180179
72,743.3193969726562,2.489428061918938e-05,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.759815714402202
73,743.1354309082031,2.364956658822991e-05,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6092827498167432
74,742.9401031494141,2.2467088258818413e-05,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7616919562154358
75,742.7350128173828,2.134373384587749e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.6235304902901875
76,742.594204711914,2.0276547153583614e-05,0.76,0.6,0.6,0.76,0.76,0.30000000000000004,0.3,0.76,,0.76607564417558
77,742.4510314941406,1.9262719795904432e-05,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.652426579423132
78,742.3017395019531,1.829958380610921e-05,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6219494426626514
79,742.1709442138672,1.738460461580375e-05,0.76,0.6,0.6,0.76,0.76,0.30000000000000004,0.3,0.76,,0.6303950579441993
80,742.0047424316406,1.6515374385013564e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.630896208714053
81,741.8619445800781,1.5689605665762886e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.6460679017954002
82,741.7838256835937,1.490512538247474e-05,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7909970506239092
83,741.6201721191406,1.4159869113351003e-05,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7312130330153833
84,741.5125610351563,1.3451875657683452e-05,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6999135845755301
85,741.3964233398438,1.277928187479928e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.6772656037029485
86,741.2925659179688,1.2140317781059316e-05,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.6998775077538396
87,741.234619140625,1.153330189200635e-05,0.75,0.6,0.6,0.75,0.75,0.30000000000000004,0.3,0.75,,0.59581482178716
88,741.1224395751954,1.0956636797406032e-05,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6486184464769205
89,741.0381866455078,1.0408804957535729e-05,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.5563474092922175
90,740.9486389160156,9.888364709658941e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7459393748779424
91,740.8883575439453,9.393946474175994e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6643421874922805
92,740.8209259033204,8.924249150467194e-06,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.6511401464189088
93,740.7386779785156,8.478036692943835e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7383921047834368
94,740.6105163574218,8.054134858296643e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6680240605248828
95,740.598828125,7.65142811538181e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7247160167195076
96,740.5175842285156,7.26885670961272e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6797151426261163
97,740.4836822509766,6.905413874132084e-06,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.6264725712539652
98,740.3947692871094,6.5601431804254795e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7099775055696382
99,740.3748199462891,6.232136021404205e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6370057723874583
100,740.3623229980469,5.920529220333994e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7738350077029822
101,740.2404357910157,5.624502759317295e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6935188644621915
102,740.2788940429688,5.34327762135143e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7370543826243424
103,740.1608581542969,5.076113740283858e-06,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.6112512998240194
104,740.1263702392578,4.8223080532696655e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7310121311000927
105,740.1203887939453,4.581192650606182e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.569509518769057
106,740.0456573486329,4.3521330180758725e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7141850637804962
107,740.0563262939453,4.1345263671720786e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6676507259110384
108,740.0116943359375,3.927800048813474e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6402144622798496
109,739.9565277099609,3.7314100463728006e-06,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.5468138698693985
110,739.9337921142578,3.5448395440541604e-06,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.6008003910113083
111,739.9144744873047,3.3675975668514524e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7539614030795195
112,739.8778259277344,3.1992176885088796e-06,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.5526714813833242
113,739.8387573242187,3.0392568040834356e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7050184196751695
114,739.8205413818359,2.8872939638792635e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6993973604163468
115,739.8295532226563,2.7429292656853003e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6585197984777739
116,739.7571105957031,2.605782802401035e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7909295898857926
117,739.7954956054688,2.475493662280983e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.898756906850395
118,739.7156433105469,2.351718979166934e-06,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.576401475096168
119,739.7482177734375,2.234133030208587e-06,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.5490116708464079
120,739.6862213134766,2.1224263786981576e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6628222266229256
121,739.6912506103515,2.0163050597632494e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7201460987496916
122,739.6637542724609,1.915489806775087e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6493013017774056
123,739.6782806396484,1.8197153164363325e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6437936010878627
124,739.5952941894532,1.7287295506145157e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7518038260750961
125,739.6092346191406,1.6422930730837899e-06,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.6618039958357814
126,739.62080078125,1.5601784194296004e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6322488502938892
127,739.6054870605469,1.4821694984581202e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6006087245879322
128,739.6455200195312,1.4080610235352142e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7241894338009832
129,739.5847930908203,1.3376579723584535e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.8299445980650995
130,739.6027282714844,1.2707750737405307e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7286527159305087
131,739.5692016601563,1.2072363200535042e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.5758415793815097
132,739.5509368896485,1.146874504050829e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6169355853974414
133,739.555453491211,1.0895307788482876e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6496155908448072
134,739.5175476074219,1.0350542399058731e-06,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6836006711725076
135,739.5333526611328,9.833015279105794e-07,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.6890654633467397
136,739.5007263183594,9.341364515150503e-07,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7394732486435935
137,739.4998352050782,8.874296289392978e-07,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7298123382015118
138,739.4978790283203,8.430581474923329e-07,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.6699796516863145
139,739.5059875488281,8.009052401177162e-07,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7946650453384583
140,739.4877990722656,7.608599781118303e-07,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.6391681433545994
141,739.5170440673828,7.228169792062388e-07,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.6251262451280013
142,739.4796997070313,6.866761302459269e-07,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.5920671262441755
143,739.4764831542968,6.523423237336305e-07,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6864371864065083
144,739.4814056396484,6.197252075469489e-07,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.725938026460909
145,739.4548065185547,5.887389471696014e-07,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.6760838331916412
146,739.4318542480469,5.593019998111213e-07,0.74,0.6,0.6,0.74,0.74,0.4,0.3,0.74,,0.559580114175311
147,739.4276245117187,5.313368998205652e-07,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7619816889165211
148,739.4532501220704,5.047700548295369e-07,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7085703370449077
149,739.4694152832031,4.7953155208806e-07,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.7756894100438668
150,739.4115447998047,4.55554974483657e-07,0.75,0.6,0.6,0.75,0.75,0.4,0.3,0.75,,0.8742566937208913
