epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
1,1.4390405743317543,2.8499999999999998e-05,0.7118362831858408,0.672316384180791,0.5672013274336283,0.7118362831858408,0.7118362831858408,0.3444413716814159,0.1875,,0.7118362831858408,0.6521866040337342,0.0,0.0,0.0,0.23621919751167297
2,1.3810884644616195,2.7074999999999997e-05,0.6362002212389382,0.6949152542372882,0.5984513274336283,0.6362002212389382,0.6362002212389382,0.41447732300884954,0.25,,0.6362002212389382,0.5523540374937275,0.0,0.0,0.0,0.3006974160671234
3,1.344522671217971,2.5721249999999997e-05,0.6126935840707964,0.655367231638418,0.5437638274336283,0.6126935840707964,0.6126935840707964,0.4022400442477876,0.140625,,0.6126935840707964,0.4693061902027969,0.0,0.0,0.0,0.27432581782341003
4,1.266365366770626,2.4435187499999995e-05,0.7437776548672567,0.672316384180791,0.5672013274336283,0.7437776548672567,0.7437776548672567,0.3155420353982301,0.171875,,0.7437776548672567,0.838873707716728,0.0,0.0,0.0,0.27501818537712097
5,1.162870500090898,2.3213428124999993e-05,0.6843196902654867,0.672316384180791,0.5672013274336283,0.6843196902654867,0.6843196902654867,0.3366288716814159,0.15625,,0.6843196902654867,0.6737832619325301,0.0,0.0,0.0,0.31548210978507996
6,1.2023074395687214,2.2052756718749993e-05,0.7363108407079647,0.7062146892655368,0.6140763274336283,0.7363108407079647,0.7363108407079647,0.3600663716814159,0.28125,,0.7363108407079647,0.5109718177990256,0.0,0.0,0.0,0.3049841523170471
7,1.106229335008885,2.0950118882812494e-05,0.7282909292035398,0.7344632768361582,0.6531388274336283,0.7282909292035398,0.7282909292035398,0.38219026548672563,0.359375,,0.7282909292035398,0.5489433917565187,0.0,0.0,0.0,0.25851699709892273
8,1.083463141466772,1.9902612938671867e-05,0.6981471238938053,0.6892655367231638,0.5906388274336283,0.6981471238938053,0.6981471238938053,0.3655282079646018,0.203125,,0.6981471238938053,0.6950008038312712,0.0,0.0,0.0,0.20689550042152405
9,1.0601088939018877,1.890748229173827e-05,0.6731194690265486,0.6610169491525424,0.5515763274336283,0.6731194690265486,0.6731194690265486,0.3777654867256637,0.15625,,0.6731194690265486,0.6056004672740526,0.0,0.0,0.0,0.24496638774871826
10,1.0842887204790679,1.7962108177151358e-05,0.6984236725663717,0.7062146892655368,0.6140763274336283,0.6984236725663717,0.6984236725663717,0.3866150442477876,0.265625,,0.6984236725663717,0.663947349773049,0.0,0.0,0.0,0.20687203109264374
11,1.0139794343228636,1.7064002768293788e-05,0.7298119469026548,0.7175141242937854,0.6297013274336283,0.7298119469026548,0.7298119469026548,0.340016592920354,0.3125,,0.7298119469026548,0.7964897991566703,0.0,0.0,0.0,0.1837678700685501
12,0.9988360267077826,1.6210802629879097e-05,0.6829369469026548,0.6836158192090396,0.5828263274336283,0.6829369469026548,0.6829369469026548,0.3866150442477876,0.21875,,0.6829369469026548,1.1664210777482689,0.0,0.0,0.0,0.17599070072174072
