epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
33,0.8393445174661002,5.520777307067275e-05,0.6876555586283186,0.3536,0.5847794524336283,0.6876555586283186,0.6876555586283186,0.3787420492256637,0.22265625,,0.6876555586283186,0.6996932419936259,2.0548827706079464e-06,1.3516435501514934e-05,1.0088455383083783e-05,0.3692483603954315
34,0.8460958639059526,5.244738441713911e-05,0.6699391592920353,0.3264,0.5681778899336283,0.6699391592920353,0.6699391592920353,0.3806951742256637,0.162109375,,0.6699391592920353,0.16926263415800158,0.0,3.754565568669932e-06,1.4123836990620475e-05,0.3507058620452881
35,0.8731127092052634,4.982501519628216e-05,0.7155869745575221,0.3696,0.5945450774336283,0.7155869745575221,0.7155869745575221,0.3527724004424779,0.236328125,,0.7155869745575221,0.4565376347900224,2.959031235150178e-06,2.2151936718728393e-05,1.4628260032623075e-05,0.3475742042064667
36,0.8454805201141324,4.733376443646805e-05,0.7179722068584071,0.328,0.5691544524336283,0.7179722068584071,0.7179722068584071,0.3463944966814159,0.1875,,0.7179722068584071,0.28236019790368533,0.0,5.6318481256312225e-06,1.160172359959688e-05,0.357839435338974
37,0.8694257837451301,4.496707621464464e-05,0.7318860619469026,0.3984,0.6121232024336283,0.7318860619469026,0.7318860619469026,0.3611034292035398,0.27734375,,0.7318860619469026,0.4432236899821561,1.479515617575089e-06,1.1075968359364197e-05,6.053072866052389e-06,0.3439522385597229
38,0.8309153841039679,4.2718722403912406e-05,0.7274612831858407,0.3808,0.6013810149336283,0.7274612831858407,0.7274612831858407,0.3434648091814159,0.255859375,,0.7274612831858407,0.9737655007713827,3.616593858168926e-06,3.7733381759608164e-05,2.1690178982680663e-05,0.40259307622909546
39,0.8260409766002931,4.0582786283716785e-05,0.7130634679203538,0.304,0.5545060149336283,0.7130634679203538,0.7130634679203538,0.3537489629424779,0.1484375,,0.7130634679203538,0.33093793176146324,0.0,1.2014609637844842e-05,4.035382062284043e-06,0.3506048321723938
40,0.8150808250267199,3.855364696953094e-05,0.7431554203539823,0.3744,0.5974747649336283,0.7431554203539823,0.7431554203539823,0.32875587665929207,0.22265625,,0.7431554203539823,0.359199503953025,4.7673283916083165e-06,1.0137327080883551e-05,3.379632471478544e-05,0.34409987926483154
41,0.8074981667964338,3.6625964621054396e-05,0.7051991150442478,0.328,0.5691544524336283,0.7051991150442478,0.7051991150442478,0.3723641454646018,0.189453125,,0.7051991150442478,0.3965103997058723,7.31538284526323e-06,3.247698987252079e-05,3.984939758083783e-05,0.36515915393829346
42,0.8162094503641129,3.479466639000167e-05,0.7367429480088495,0.3984,0.6121232024336283,0.7367429480088495,0.7367429480088495,0.3155420353982301,0.259765625,,0.7367429480088495,0.5460029961846635,0.0,2.2339665520121343e-05,0.0,0.3590258061885834
43,0.8178795423559224,3.3054933070501586e-05,0.7236068860619469,0.3312,0.5711075774336283,0.7236068860619469,0.7236068860619469,0.3434648091814159,0.1953125,,0.7236068860619469,0.4632371109857775,0.0,3.7733381759608164e-05,2.0176910311420215e-06,0.39566782116889954
44,0.815281109516714,3.14021864169765e-05,0.7418590984513275,0.376,0.5984513274336283,0.7418590984513275,0.7418590984513275,0.3174951603982301,0.216796875,,0.7418590984513275,0.5874876388510969,8.219531082431786e-07,5.613075336441398e-05,0.0,0.3848608732223511
45,0.8371342480498659,2.9832077096127674e-05,0.7355503318584071,0.3968,0.6111466399336283,0.7355503318584071,0.7355503318584071,0.31404694413716816,0.224609375,,0.7355503318584071,0.8032103627673112,0.0,8.260044523922261e-06,1.0088455155710108e-06,0.36581477522850037
46,0.7380842431091368,2.834047324132129e-05,0.738972621681416,0.3952,0.6101700774336283,0.738972621681416,0.738972621681416,0.32582618915929207,0.25390625,,0.738972621681416,0.6806533459304795,0.0,2.6094230634043925e-05,0.0,0.3935108184814453
47,0.7834877020529005,2.6923449579255225e-05,0.7161055033185841,0.3504,0.5828263274336283,0.7161055033185841,0.7161055033185841,0.32094337665929207,0.181640625,,0.7161055033185841,0.3121859366176735,5.753672098762763e-07,9.386413694301154e-06,0.0,0.37001514434814453
48,0.785365189779641,2.5577277100292462e-05,0.7314366703539823,0.3376,0.5750138274336283,0.7314366703539823,0.7314366703539823,0.334157217920354,0.1953125,,0.7314366703539823,0.43186197113866726,2.3014688395051053e-06,2.7220599804422818e-05,5.0442276915418915e-06,0.37429505586624146
49,0.8237514718880856,2.4298413245277838e-05,0.7351873617256637,0.3616,0.5896622649336283,0.7351873617256637,0.7351873617256637,0.32484962665929207,0.228515625,,0.7351873617256637,0.5279661862698937,2.7124453936266946e-06,3.6419285606825724e-05,0.0,0.373253732919693
50,0.7807945673996628,2.3083492583013945e-05,0.7312119745575221,0.3408,0.5769669524336283,0.7312119745575221,0.7312119745575221,0.338063467920354,0.20703125,,0.7312119745575221,0.6127711794894442,6.493429737020051e-06,5.462892659124918e-05,1.160172359959688e-05,0.39217284321784973
51,0.7484054862237483,2.1929317953863246e-05,0.7341157356194691,0.3584,0.5877091399336283,0.7341157356194691,0.7341157356194691,0.3155420353982301,0.189453125,,0.7341157356194691,0.4520931746846629,1.3973203749628738e-06,2.646968641784042e-05,2.219460111518856e-05,0.3801608383655548
52,0.7907485040618778,2.0832852056170082e-05,0.7459381913716814,0.336,0.5740372649336283,0.7459381913716814,0.7459381913716814,0.29543176161504425,0.185546875,,0.7459381913716814,0.4191724987590952,2.3836641958041582e-06,3.8484296965179965e-05,1.160172359959688e-05,0.3694053292274475
53,0.713043215224249,1.9791209453361577e-05,0.7471826603982301,0.376,0.5984513274336283,0.7471826603982301,0.7471826603982301,0.31404694413716816,0.2109375,,0.7471826603982301,0.4987227083482706,0.0,1.5018262274679728e-05,0.0,0.3697057366371155
54,0.7750590804107427,1.8801648980693497e-05,0.7487728152654867,0.3936,0.6091935149336283,0.7487728152654867,0.7487728152654867,0.31014069413716816,0.2578125,,0.7487728152654867,0.8272388234945436,1.972687641682569e-06,3.3415632060496137e-05,0.0,0.38112300634384155
55,0.7543302911043556,1.7861566531658822e-05,0.7363626935840708,0.3328,0.5720841399336283,0.7363626935840708,0.7363626935840708,0.32973243915929207,0.189453125,,0.7363626935840708,0.5651902211786042,3.7809843433933565e-06,3.3415632060496137e-05,5.0442276915418915e-06,0.3650473654270172
56,0.7553507031031184,1.696848820507588e-05,0.7320070519911503,0.3456,0.5798966399336283,0.7320070519911503,0.7320070519911503,0.32777931415929207,0.20703125,,0.7320070519911503,0.2409892593042559,0.0,1.595690264366567e-05,0.0,0.3788154125213623
57,0.7481255565586137,1.6120063794822088e-05,0.743535674778761,0.3456,0.5798966399336283,0.743535674778761,0.743535674778761,0.30916413163716816,0.193359375,,0.743535674778761,0.5376458928196868,3.2878124329727143e-06,2.3278305889107287e-05,1.0088455155710108e-06,0.34845030307769775
58,0.7522629579046033,1.531406060508098e-05,0.7292069966814159,0.3632,0.5906388274336283,0.7292069966814159,0.7292069966814159,0.331227530420354,0.234375,,0.7292069966814159,0.2853649035773718,1.8904921716966783e-06,1.5018262274679728e-05,5.044227577855054e-07,0.35158610343933105
59,0.7440834444435541,1.4548357574826931e-05,0.7399578263274337,0.376,0.5984513274336283,0.7399578263274337,0.7399578263274337,0.3204248478982301,0.212890625,,0.7399578263274337,0.3491310173426839,3.945375283365138e-06,2.3466034690500237e-05,1.715037433314137e-05,0.3732481896877289
60,0.732740156644223,1.3820939696085584e-05,0.7510024889380531,0.3744,0.5974747649336283,0.7510024889380531,0.7510024889380531,0.3184717228982301,0.244140625,,0.7510024889380531,0.6125009526139795,0.0,2.5718773031258024e-05,1.5132682165130973e-06,0.3811633586883545
