epoch,train_loss,skipped_training_clips,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
25,0.5555367993656546,0,2.7738957312183373e-05,0.5764705882352941,0.6774193548387096,0.4666666666666667,0.5764705882352941,0.5764705882352941,0.49084967320261436,0.0,,,,,,,
26,0.5089032068644883,0,2.6352009446574204e-05,0.5437908496732026,0.6774193548387096,0.4666666666666667,0.5437908496732026,0.5437908496732026,0.42810457516339867,0.0,,,,,,,
27,0.5669449232591433,0,2.5034408974245492e-05,0.5725490196078431,0.6774193548387096,0.4666666666666667,0.5725490196078431,0.5725490196078431,0.47973856209150323,0.0,,,,,,,
28,0.5298605581920128,0,2.3782688525533216e-05,0.526797385620915,0.6774193548387096,0.4666666666666667,0.526797385620915,0.526797385620915,0.5202614379084967,0.0,,,,,,,
29,0.38240791849966627,0,2.2593554099256555e-05,0.47058823529411764,0.6774193548387096,0.4666666666666667,0.47058823529411764,0.47058823529411764,0.5202614379084967,0.0,,,,,,,
30,0.660030841070693,0,2.1463876394293726e-05,0.49673202614379086,0.6774193548387096,0.4666666666666667,0.49673202614379086,0.49673202614379086,0.49084967320261436,0.0,,,,,,,
31,0.5445587760477792,0,2.039068257457904e-05,0.4418300653594771,0.6774193548387096,0.4666666666666667,0.4418300653594771,0.4418300653594771,0.5019607843137255,0.0,,,,,,,
32,0.506979257275816,0,1.9371148445850086e-05,0.46797385620915033,0.6774193548387096,0.4666666666666667,0.46797385620915033,0.46797385620915033,0.5313725490196078,0.0,,,,,,,
33,0.5427144990826491,0,1.840259102355758e-05,0.5477124183006535,0.6774193548387096,0.4666666666666667,0.5477124183006535,0.5477124183006535,0.5019607843137255,0.0,,,,,,,
34,0.4694251825567335,0,1.74824614723797e-05,0.4784313725490196,0.6774193548387096,0.4666666666666667,0.4784313725490196,0.4784313725490196,0.45751633986928103,0.0,,,,,,,
35,0.5387428090757567,0,1.6608338398760715e-05,0.4823529411764706,0.6774193548387096,0.4666666666666667,0.4823529411764706,0.4823529411764706,0.49084967320261436,0.0,,,,,,,
36,0.4383931933552958,0,1.5777921478822678e-05,0.5150326797385621,0.6774193548387096,0.4666666666666667,0.5150326797385621,0.5150326797385621,0.41699346405228754,0.0,,,,,,,
37,0.3927126125781797,0,1.4989025404881544e-05,0.515032679738562,0.6774193548387096,0.4666666666666667,0.515032679738562,0.515032679738562,0.41699346405228754,0.0,,,,,,,
38,0.4406622493697796,0,1.4239574134637466e-05,0.46143790849673205,0.6774193548387096,0.4666666666666667,0.46143790849673205,0.46143790849673205,0.5202614379084967,0.0,,,,,,,
39,0.48458968980412465,0,1.3527595427905592e-05,0.45882352941176474,0.6774193548387096,0.4666666666666667,0.45882352941176474,0.45882352941176474,0.5647058823529412,0.0,,,,,,,
40,0.50632311879599,0,1.2851215656510312e-05,0.5202614379084967,0.6774193548387096,0.4666666666666667,0.5202614379084967,0.5202614379084967,0.41699346405228754,0.0,,,,,,,
