epoch,train_loss,skipped_training_clips,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
1,1.5022130734287202,0,9.5e-05,0.40915032679738556,0.6774193548387096,0.4666666666666667,0.40915032679738556,0.40915032679738556,0.5941176470588235,0.0,,,,,,,
2,1.2091622875432222,0,9.025e-05,0.6431372549019608,0.6774193548387096,0.4666666666666667,0.6431372549019608,0.6431372549019608,0.3431372549019608,0.0,,,,,,,
3,1.299033829360269,0,8.573749999999999e-05,0.6836601307189542,0.7258064516129032,0.5549019607843138,0.6836601307189542,0.6836601307189542,0.2803921568627451,0.17647058823529413,,,,,,,
4,1.166232006456994,0,8.145062499999998e-05,0.46797385620915033,0.6774193548387096,0.4666666666666667,0.46797385620915033,0.46797385620915033,0.47973856209150323,0.0,,,,,,,
5,1.3421083706780337,0,7.737809374999998e-05,0.34248366013071896,0.6774193548387096,0.4666666666666667,0.34248366013071896,0.34248366013071896,0.6235294117647059,0.0,,,,,,,
6,0.9146390853347839,0,7.350918906249998e-05,0.4901960784313725,0.7096774193548387,0.5254901960784314,0.4901960784313725,0.4901960784313725,0.47973856209150323,0.11764705882352941,,,,,,,
7,1.0349654363817535,0,6.983372960937497e-05,0.41307189542483663,0.6774193548387096,0.4666666666666667,0.41307189542483663,0.41307189542483663,0.542483660130719,0.0,,,,,,,
8,0.9921363313333131,0,6.634204312890622e-05,0.5660130718954248,0.7096774193548387,0.5254901960784314,0.5660130718954248,0.5660130718954248,0.5352941176470588,0.058823529411764705,,,,,,,
9,1.1128101564245299,0,6.30249409724609e-05,0.5019607843137255,0.7580645161290323,0.6137254901960785,0.5019607843137255,0.5019607843137255,0.5202614379084967,0.29411764705882354,,,,,,,
10,0.8954294241993921,0,5.987369392383786e-05,0.5058823529411764,0.6774193548387096,0.4666666666666667,0.5058823529411764,0.5058823529411764,0.46862745098039216,0.0,,,,,,,
11,0.7944701414671727,0,5.688000922764596e-05,0.39477124183006534,0.6774193548387096,0.4666666666666667,0.39477124183006534,0.39477124183006534,0.5202614379084967,0.0,,,,,,,
12,0.8880556717995205,0,5.4036008766263664e-05,0.5908496732026144,0.7580645161290323,0.6137254901960785,0.5908496732026144,0.5908496732026144,0.41699346405228754,0.29411764705882354,,,,,,,
13,0.8355202207021648,0,5.133420832795048e-05,0.48235294117647054,0.7258064516129032,0.5549019607843138,0.48235294117647054,0.48235294117647054,0.45751633986928103,0.17647058823529413,,,,,,,
14,0.7470808287616819,0,4.876749791155295e-05,0.5267973856209149,0.6774193548387096,0.4666666666666667,0.5267973856209149,0.5267973856209149,0.46862745098039216,0.0,,,,,,,
15,0.7104748044293956,0,4.6329123015975305e-05,0.5006535947712418,0.6935483870967742,0.49607843137254903,0.5006535947712418,0.5006535947712418,0.5313725490196078,0.058823529411764705,,,,,,,
16,0.7338409084186424,0,4.4012666865176535e-05,0.5673202614379085,0.7258064516129032,0.5549019607843138,0.5673202614379085,0.5673202614379085,0.42810457516339867,0.17647058823529413,,,,,,,
17,0.7327817366858653,0,4.181203352191771e-05,0.550326797385621,0.6935483870967742,0.49607843137254903,0.550326797385621,0.550326797385621,0.3764705882352941,0.058823529411764705,,,,,,,
18,0.7380188566166908,0,3.972143184582182e-05,0.5816993464052288,0.7580645161290323,0.6137254901960785,0.5816993464052288,0.5816993464052288,0.4980392156862745,0.29411764705882354,,,,,,,
19,0.6545295940013602,0,3.7735360253530726e-05,0.5647058823529412,0.7580645161290323,0.6137254901960785,0.5647058823529412,0.5647058823529412,0.46862745098039216,0.29411764705882354,,,,,,,
20,0.5548343377304263,0,3.584859224085419e-05,0.5986928104575164,0.7580645161290323,0.6137254901960785,0.5986928104575164,0.5986928104575164,0.49084967320261436,0.29411764705882354,,,,,,,
21,0.5488534148262261,0,3.405616262881148e-05,0.5947712418300654,0.7580645161290323,0.6137254901960785,0.5947712418300654,0.5947712418300654,0.40588235294117647,0.29411764705882354,,,,,,,
22,0.5757872147732996,0,3.2353354497370904e-05,0.5673202614379085,0.7258064516129032,0.5549019607843138,0.5673202614379085,0.5673202614379085,0.45751633986928103,0.17647058823529413,,,,,,,
23,0.5433314085239545,0,3.0735686772502355e-05,0.5450980392156863,0.7258064516129032,0.5549019607843138,0.5450980392156863,0.5450980392156863,0.47973856209150323,0.17647058823529413,,,,,,,
24,0.6505489482951816,0,2.9198902433877236e-05,0.5019607843137255,0.6774193548387096,0.4666666666666667,0.5019607843137255,0.5019607843137255,0.5313725490196078,0.0,,,,,,,
25,0.5187400483118836,0,2.7738957312183373e-05,0.4823529411764706,0.6774193548387096,0.4666666666666667,0.4823529411764706,0.4823529411764706,0.5202614379084967,0.0,,,,,,,
26,0.5007967871788424,0,2.6352009446574204e-05,0.534640522875817,0.7580645161290323,0.6137254901960785,0.534640522875817,0.534640522875817,0.5313725490196078,0.29411764705882354,,,,,,,
27,0.5027940540894633,0,2.5034408974245492e-05,0.5359477124183007,0.7580645161290323,0.6137254901960785,0.5359477124183007,0.5359477124183007,0.5130718954248366,0.29411764705882354,,,,,,,
28,0.4962993966328213,0,2.3782688525533216e-05,0.518954248366013,0.7580645161290323,0.6137254901960785,0.518954248366013,0.518954248366013,0.5647058823529412,0.29411764705882354,,,,,,,
29,0.45392910166992806,0,2.2593554099256555e-05,0.5098039215686274,0.6774193548387096,0.4666666666666667,0.5098039215686274,0.5098039215686274,0.5202614379084967,0.0,,,,,,,
30,0.5155270294562797,0,2.1463876394293726e-05,0.45098039215686275,0.6774193548387096,0.4666666666666667,0.45098039215686275,0.45098039215686275,0.5535947712418301,0.0,,,,,,,
31,0.5848331451416016,0,2.039068257457904e-05,0.47843137254901963,0.6774193548387096,0.4666666666666667,0.47843137254901963,0.47843137254901963,0.5535947712418301,0.0,,,,,,,
