epoch,train_loss,skipped_training_clips,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
1,2.173033521714655,1,9.5e-05,0.5477124183006536,0.6774193548387096,0.4666666666666667,0.5477124183006536,0.5477124183006536,0.46862745098039216,0.0,,,,,,,
2,1.2396588186148756,1,9.025e-05,0.7516339869281046,0.7258064516129032,0.5549019607843138,0.7516339869281046,0.7516339869281046,0.2915032679738562,0.17647058823529413,,,,,,,
3,1.2488361107515364,1,8.573749999999999e-05,0.5973856209150328,0.6935483870967742,0.49607843137254903,0.5973856209150328,0.5973856209150328,0.3986928104575163,0.058823529411764705,,,,,,,
4,1.2444962007018912,0,8.145062499999998e-05,0.49673202614379086,0.6935483870967742,0.49607843137254903,0.49673202614379086,0.49673202614379086,0.4392156862745098,0.058823529411764705,,,,,,,
5,1.3292531308603095,1,7.737809374999998e-05,0.5725490196078431,0.6774193548387096,0.4666666666666667,0.5725490196078431,0.5725490196078431,0.40588235294117647,0.0,,,,,,,
6,1.2623076786189777,0,7.350918906249998e-05,0.5058823529411764,0.6774193548387096,0.4666666666666667,0.5058823529411764,0.5058823529411764,0.49084967320261436,0.0,,,,,,,
7,1.3429489234508343,1,6.983372960937497e-05,0.4,0.6774193548387096,0.4666666666666667,0.4,0.4,0.5830065359477123,0.0,,,,,,,
8,1.284766375236417,0,6.634204312890622e-05,0.5882352941176471,0.6935483870967742,0.49607843137254903,0.5882352941176471,0.5882352941176471,0.40588235294117647,0.058823529411764705,,,,,,,
9,1.3217902410188744,0,6.30249409724609e-05,0.6,0.6774193548387096,0.4666666666666667,0.6,0.6,0.4464052287581699,0.0,,,,,,,
10,1.2833830068512613,1,5.987369392383786e-05,0.4705882352941176,0.6774193548387096,0.4666666666666667,0.4705882352941176,0.4705882352941176,0.45751633986928103,0.0,,,,,,,
11,1.3000772668325944,0,5.688000922764596e-05,0.4784313725490196,0.6774193548387096,0.4666666666666667,0.4784313725490196,0.4784313725490196,0.42810457516339867,0.0,,,,,,,
12,1.3011235979300182,0,5.4036008766263664e-05,0.43529411764705883,0.7096774193548387,0.5254901960784314,0.43529411764705883,0.43529411764705883,0.542483660130719,0.11764705882352941,,,,,,,
13,1.2509918330580556,1,5.133420832795048e-05,0.4104575163398693,0.7096774193548387,0.5254901960784314,0.4104575163398693,0.4104575163398693,0.6790849673202615,0.11764705882352941,,,,,,,
14,1.2772991548574324,0,4.876749791155295e-05,0.4065359477124183,0.6935483870967742,0.49607843137254903,0.4065359477124183,0.4065359477124183,0.5830065359477123,0.058823529411764705,,,,,,,
15,1.3119525961242609,0,4.6329123015975305e-05,0.44705882352941184,0.6935483870967742,0.49607843137254903,0.44705882352941184,0.44705882352941184,0.5202614379084967,0.058823529411764705,,,,,,,
16,1.2474980431159473,1,4.4012666865176535e-05,0.34248366013071896,0.6774193548387096,0.4666666666666667,0.34248366013071896,0.34248366013071896,0.6973856209150326,0.0,,,,,,,
17,1.256619968335067,1,4.181203352191771e-05,0.3856209150326797,0.6774193548387096,0.4666666666666667,0.3856209150326797,0.3856209150326797,0.5941176470588235,0.0,,,,,,,
18,1.2694869742523822,1,3.972143184582182e-05,0.33986928104575165,0.6935483870967742,0.49607843137254903,0.33986928104575165,0.33986928104575165,0.645751633986928,0.058823529411764705,,,,,,,
19,1.2705916258728038,0,3.7735360253530726e-05,0.35424836601307186,0.6774193548387096,0.4666666666666667,0.35424836601307186,0.35424836601307186,0.6052287581699347,0.0,,,,,,,
20,1.2569706951099031,0,3.584859224085419e-05,0.3411764705882353,0.6935483870967742,0.49607843137254903,0.3411764705882353,0.3411764705882353,0.6790849673202615,0.058823529411764705,,,,,,,
21,1.2546237043387096,0,3.405616262881148e-05,0.37254901960784315,0.6774193548387096,0.4666666666666667,0.37254901960784315,0.37254901960784315,0.5202614379084967,0.0,,,,,,,
22,1.2156230036807691,1,3.2353354497370904e-05,0.36078431372549025,0.6774193548387096,0.4666666666666667,0.36078431372549025,0.36078431372549025,0.6235294117647059,0.0,,,,,,,
23,1.1863113123236313,1,3.0735686772502355e-05,0.4222222222222223,0.7258064516129032,0.5549019607843138,0.4222222222222223,0.4222222222222223,0.5941176470588235,0.17647058823529413,,,,,,,
24,1.2375343725783539,0,2.9198902433877236e-05,0.35555555555555557,0.6935483870967742,0.49607843137254903,0.35555555555555557,0.35555555555555557,0.634640522875817,0.058823529411764705,,,,,,,
25,1.1848871414339697,1,2.7738957312183373e-05,0.26797385620915026,0.6774193548387096,0.4666666666666667,0.26797385620915026,0.26797385620915026,0.6973856209150326,0.0,,,,,,,
26,1.1875084777612983,0,2.6352009446574204e-05,0.34509803921568627,0.6935483870967742,0.49607843137254903,0.34509803921568627,0.34509803921568627,0.6862745098039216,0.0,,,,,,,
27,1.1835016196368133,0,2.5034408974245492e-05,0.3607843137254902,0.6935483870967742,0.49607843137254903,0.3607843137254902,0.3607843137254902,0.634640522875817,0.058823529411764705,,,,,,,
28,1.1470560859185188,0,2.3782688525533216e-05,0.34640522875817,0.6935483870967742,0.49607843137254903,0.34640522875817,0.34640522875817,0.6568627450980391,0.058823529411764705,,,,,,,
29,1.1255102321164394,1,2.2593554099256555e-05,0.3764705882352941,0.6774193548387096,0.4666666666666667,0.3764705882352941,0.3764705882352941,0.5202614379084967,0.0,,,,,,,
30,1.1791160338688205,1,2.1463876394293726e-05,0.32941176470588235,0.6774193548387096,0.4666666666666667,0.32941176470588235,0.32941176470588235,0.6052287581699347,0.0,,,,,,,
