epoch,train_loss,skipped_training_clips,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
1,1.5399770189970732,0,9.5e-05,0.4745098039215686,0.6935483870967742,0.49607843137254903,0.4745098039215686,0.4745098039215686,0.47973856209150323,0.0,,,,,,,
2,0.8419798745214939,0,9.025e-05,0.5660130718954248,0.7258064516129032,0.5549019607843138,0.5660130718954248,0.5660130718954248,0.46862745098039216,0.17647058823529413,,,,,,,
3,0.728077659547329,0,8.573749999999999e-05,0.38169934640522873,0.7096774193548387,0.5254901960784314,0.38169934640522873,0.38169934640522873,0.645751633986928,0.11764705882352941,,,,,,,
4,0.7123471609950066,0,8.145062499999998e-05,0.5803921568627451,0.7258064516129032,0.5549019607843138,0.5803921568627451,0.5803921568627451,0.45751633986928103,0.17647058823529413,,,,,,,
5,0.7043391603827477,0,7.737809374999998e-05,0.6104575163398693,0.7096774193548387,0.5254901960784314,0.6104575163398693,0.6104575163398693,0.41699346405228754,0.11764705882352941,,,,,,,
6,0.6993810703754425,0,7.350918906249998e-05,0.4065359477124183,0.6774193548387096,0.4666666666666667,0.4065359477124183,0.4065359477124183,0.5607843137254902,0.0,,,,,,,
7,0.70104251152277,0,6.983372960937497e-05,0.5071895424836601,0.6774193548387096,0.4666666666666667,0.5071895424836601,0.5071895424836601,0.4392156862745098,0.0,,,,,,,
8,0.7036517797112465,0,6.634204312890622e-05,0.39477124183006534,0.7096774193548387,0.5254901960784314,0.39477124183006534,0.39477124183006534,0.6679738562091503,0.058823529411764705,,,,,,,
9,0.6945201671123504,0,6.30249409724609e-05,0.615686274509804,0.7096774193548387,0.5254901960784314,0.615686274509804,0.615686274509804,0.45751633986928103,0.11764705882352941,,,,,,,
10,0.7007111516594887,0,5.987369392383786e-05,0.5254901960784314,0.7258064516129032,0.5549019607843138,0.5254901960784314,0.5254901960784314,0.46862745098039216,0.17647058823529413,,,,,,,
11,0.6979774795770645,0,5.688000922764596e-05,0.3947712418300654,0.6774193548387096,0.4666666666666667,0.3947712418300654,0.3947712418300654,0.6235294117647059,0.0,,,,,,,
12,0.6987744958400727,0,5.4036008766263664e-05,0.5098039215686274,0.6774193548387096,0.4666666666666667,0.5098039215686274,0.5098039215686274,0.542483660130719,0.0,,,,,,,
13,0.6964387537240982,0,5.133420832795048e-05,0.4366013071895425,0.6774193548387096,0.4666666666666667,0.4366013071895425,0.4366013071895425,0.5718954248366013,0.0,,,,,,,
14,0.6962997524142265,0,4.876749791155295e-05,0.607843137254902,0.7096774193548387,0.5254901960784314,0.607843137254902,0.607843137254902,0.41699346405228754,0.11764705882352941,,,,,,,
15,0.6943221237659455,0,4.6329123015975305e-05,0.4274509803921569,0.6774193548387096,0.4666666666666667,0.4274509803921569,0.4274509803921569,0.542483660130719,0.0,,,,,,,
16,0.6983463189005852,0,4.4012666865176535e-05,0.4235294117647058,0.6935483870967742,0.49607843137254903,0.4235294117647058,0.4235294117647058,0.5607843137254902,0.058823529411764705,,,,,,,
17,0.6943265690207482,0,4.181203352191771e-05,0.4274509803921569,0.6935483870967742,0.49607843137254903,0.4274509803921569,0.4274509803921569,0.634640522875817,0.0,,,,,,,
18,0.6908276728987693,0,3.972143184582182e-05,0.5032679738562091,0.6774193548387096,0.4666666666666667,0.5032679738562091,0.5032679738562091,0.47973856209150323,0.0,,,,,,,
19,0.6895660065412521,0,3.7735360253530726e-05,0.41307189542483663,0.6774193548387096,0.4666666666666667,0.41307189542483663,0.41307189542483663,0.5130718954248366,0.0,,,,,,,
20,0.6911170061826706,0,3.584859224085419e-05,0.48235294117647065,0.6774193548387096,0.4666666666666667,0.48235294117647065,0.48235294117647065,0.46862745098039216,0.0,,,,,,,
21,0.6869467381834984,0,3.405616262881148e-05,0.4705882352941177,0.6935483870967742,0.49607843137254903,0.4705882352941177,0.4705882352941177,0.6235294117647059,0.058823529411764705,,,,,,,
22,0.6890006615519524,0,3.2353354497370904e-05,0.4627450980392157,0.6774193548387096,0.4666666666666667,0.4627450980392157,0.4627450980392157,0.5535947712418301,0.0,,,,,,,
23,0.6879447840452194,0,3.0735686772502355e-05,0.4784313725490196,0.6774193548387096,0.4666666666666667,0.4784313725490196,0.4784313725490196,0.5718954248366013,0.0,,,,,,,
24,0.6823789436221123,0,2.9198902433877236e-05,0.41699346405228754,0.6774193548387096,0.4666666666666667,0.41699346405228754,0.41699346405228754,0.5830065359477123,0.0,,,,,,,
25,0.6837419006228447,0,2.7738957312183373e-05,0.44052287581699345,0.6774193548387096,0.4666666666666667,0.44052287581699345,0.44052287581699345,0.49084967320261436,0.0,,,,,,,
26,0.6853628258705139,0,2.6352009446574204e-05,0.4535947712418301,0.7096774193548387,0.5254901960784314,0.4535947712418301,0.4535947712418301,0.6529411764705881,0.11764705882352941,,,,,,,
27,0.6789966289401055,0,2.5034408974245492e-05,0.5202614379084968,0.6774193548387096,0.4666666666666667,0.5202614379084968,0.5202614379084968,0.47973856209150323,0.0,,,,,,,
28,0.6827798297405243,0,2.3782688525533216e-05,0.534640522875817,0.6774193548387096,0.4666666666666667,0.534640522875817,0.534640522875817,0.41699346405228754,0.0,,,,,,,
29,0.6752237555980682,0,2.2593554099256555e-05,0.4771241830065359,0.6774193548387096,0.4666666666666667,0.4771241830065359,0.4771241830065359,0.5313725490196078,0.0,,,,,,,
30,0.6770843725204467,0,2.1463876394293726e-05,0.3856209150326797,0.6774193548387096,0.4666666666666667,0.3856209150326797,0.3856209150326797,0.542483660130719,0.0,,,,,,,
31,0.6782404007315636,0,2.039068257457904e-05,0.42483660130718953,0.6774193548387096,0.4666666666666667,0.42483660130718953,0.42483660130718953,0.645751633986928,0.0,,,,,,,
32,0.6830973457694054,0,1.9371148445850086e-05,0.45359477124183006,0.6774193548387096,0.4666666666666667,0.45359477124183006,0.45359477124183006,0.46862745098039216,0.0,,,,,,,
33,0.6773178197741508,0,1.840259102355758e-05,0.45359477124183006,0.6935483870967742,0.49607843137254903,0.45359477124183006,0.45359477124183006,0.5941176470588235,0.058823529411764705,,,,,,,
