epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
1,1.8853969573792295,2.8499999999999998e-05,0.5838779956427016,0.5104166666666666,0.5352941176470588,0.5838779956427016,0.5838779956427016,0.43790849673202614,0.13725490196078433,0.5838779956427016,,1.0130561132169724,3.7481062463484704e-05,0.00023728853557258844,4.640689439838752e-05,0.5346941947937012
2,1.8431498031595306,2.7074999999999997e-05,0.5407407407407407,0.46875,0.49607843137254903,0.5407407407407407,0.5407407407407407,0.46862745098039216,0.058823529411764705,0.5407407407407407,,1.0109390769838946,0.00054873590124771,0.00010112296149600297,0.00042169741936959326,0.5631759762763977
3,1.6817806081916244,2.5721249999999997e-05,0.4374727668845316,0.4479166666666667,0.47647058823529415,0.4374727668845316,0.4374727668845316,0.5313725490196078,0.0196078431372549,0.4374727668845316,,1.2120040808341965,0.00020285803475417197,7.158704829635099e-05,0.0003591490094549954,0.5875232219696045
4,1.5621613420995764,2.4435187499999995e-05,0.6082788671023965,0.5104166666666666,0.5352941176470588,0.6082788671023965,0.6082788671023965,0.3862745098039216,0.11764705882352941,0.6082788671023965,,1.0802059514659794,1.4137594007479493e-05,0.0,0.0005689888494089246,0.6126502156257629
5,1.4771717597121223,2.3213428124999993e-05,0.43965141612200437,0.5208333333333334,0.5450980392156863,0.43965141612200437,0.43965141612200437,0.5091503267973856,0.1568627450980392,0.43965141612200437,,1.3491881577716232,2.120639146596659e-05,1.3516435501514934e-05,0.0005851304158568382,0.613226592540741
6,1.4335890998228242,2.2052756718749993e-05,0.4065359477124183,0.46875,0.49607843137254903,0.4065359477124183,0.4065359477124183,0.5830065359477123,0.058823529411764705,0.4065359477124183,,1.2566727905968809,7.397578428935958e-06,0.000168204540386796,0.0001634329673834145,0.5944880843162537
7,1.3410947568058287,2.0950118882812494e-05,0.5063180827886711,0.46875,0.49607843137254903,0.5063180827886711,0.5063180827886711,0.5006535947712418,0.058823529411764705,0.5063180827886711,,1.203762081313272,1.742540734994691e-05,0.00018272218585480005,8.272533159470186e-05,0.6338249444961548
8,1.3093335569561209,1.9902612938671867e-05,0.40653594771241836,0.4583333333333333,0.48627450980392156,0.40653594771241836,0.40653594771241836,0.603921568627451,0.0392156862745098,0.40653594771241836,,1.6099132047286688,2.3014688395051053e-06,6.758217932656407e-05,0.0014305429067462683,0.649089515209198
9,1.2899827153025405,1.890748229173827e-05,0.5071895424836601,0.4583333333333333,0.48627450980392156,0.5071895424836601,0.5071895424836601,0.48954248366013076,0.0392156862745098,0.5071895424836601,,1.11392015854217,1.1671734682749957e-05,5.006087349102017e-07,0.00015737989451736212,0.6291899681091309
10,1.2062719024316717,1.7962108177151358e-05,0.36993464052287583,0.4479166666666667,0.47647058823529415,0.36993464052287583,0.36993464052287583,0.5830065359477123,0.0196078431372549,0.36993464052287583,,1.4170807858623955,4.175521826255135e-05,8.009739758563228e-06,0.001194473123177886,0.7151232957839966
11,1.252425535407288,1.7064002768293788e-05,0.40479302832244013,0.4375,0.4666666666666667,0.40479302832244013,0.40479302832244013,0.5732026143790849,0.0,0.40479302832244013,,1.4186596264843299,0.00021288586140144616,0.0003999863693024963,0.007586518302559853,0.7554773092269897
12,1.2383826227819161,1.6210802629879097e-05,0.45141612200435727,0.4583333333333333,0.48627450980392156,0.45141612200435727,0.45141612200435727,0.5620915032679739,0.0196078431372549,0.45141612200435727,,0.8751242677049854,7.792115502525121e-05,6.85833947500214e-05,0.00011500839173095301,0.5941147208213806
13,1.1907441354984172,1.540026249838514e-05,0.3930283224400872,0.4479166666666667,0.47647058823529415,0.3930283224400872,0.3930283224400872,0.5941176470588235,0.0196078431372549,0.3930283224400872,,1.1343978172486722,0.0001956248452188447,1.8522523532737978e-05,0.0008555009844712913,0.6744412779808044
14,1.2022919916892714,1.4630249373465883e-05,0.3860566448801743,0.46875,0.49607843137254903,0.3860566448801743,0.3860566448801743,0.5941176470588235,0.0196078431372549,0.3860566448801743,,1.006209668245147,0.00013414275599643588,8.860774687491357e-05,0.0009059432777576149,0.6839291453361511
15,1.1675113512667998,1.3898736904792588e-05,0.5037037037037037,0.46875,0.49607843137254903,0.5037037037037037,0.5037037037037037,0.47843137254901963,0.0392156862745098,0.5037037037037037,,1.3283016572513697,0.00030165680800564587,0.0001246515748789534,0.004582176450639963,0.7655013799667358
16,1.098811563146931,1.3203800059552958e-05,0.4644880174291939,0.4479166666666667,0.47647058823529415,0.4644880174291939,0.4644880174291939,0.5522875816993464,0.0196078431372549,0.4644880174291939,,1.3487777216915187,0.00014860912051517516,2.5531046048854478e-05,0.008195861242711544,0.7863250970840454
17,1.1410604345492203,1.254361005657531e-05,0.429193899782135,0.4479166666666667,0.47647058823529415,0.429193899782135,0.429193899782135,0.542483660130719,0.0196078431372549,0.429193899782135,,0.993889871788185,0.0006110399845056236,0.00047407648526132107,0.001495109056122601,0.6968383193016052
18,1.1193906247530734,1.1916429553746543e-05,0.5677559912854031,0.4479166666666667,0.47647058823529415,0.5677559912854031,0.5677559912854031,0.4366013071895425,0.0196078431372549,0.5677559912854031,,1.1485942189381075,0.0004422107886057347,0.00028935185400769114,0.0016424005152657628,0.6831426024436951
19,1.096864468711284,1.1320608076059215e-05,0.5281045751633987,0.5,0.5254901960784314,0.5281045751633987,0.5281045751633987,0.48954248366013076,0.11764705882352941,0.5281045751633987,,0.8859396605036621,0.00012115589197492227,3.0036524549359456e-05,0.00037125515518710017,0.6248114705085754
20,1.0228228097869658,1.0754577672256254e-05,0.46579520697167753,0.4479166666666667,0.47647058823529415,0.46579520697167753,0.46579520697167753,0.542483660130719,0.0,0.46579520697167753,,1.0910120034342774,0.0003782628336921334,0.00019573801546357572,0.0006093427073210478,0.6627212762832642
21,1.0775430204307275,1.021684878864344e-05,0.465359477124183,0.4479166666666667,0.47647058823529415,0.465359477124183,0.465359477124183,0.5633986928104575,0.0196078431372549,0.465359477124183,,0.8587494355744468,0.00021584489149972796,1.5018262274679728e-05,0.0001654506631894037,0.5921529531478882
22,1.0724800794611746,9.706006349211269e-06,0.42657952069716776,0.46875,0.49607843137254903,0.42657952069716776,0.42657952069716776,0.5718954248366013,0.058823529411764705,0.42657952069716776,,0.8902569911640748,0.0003753037890419364,2.603165376058314e-05,0.00039950283826328814,0.6140636801719666
23,1.0833373376962898,9.220706031750704e-06,0.48976034858387807,0.4583333333333333,0.48627450980392156,0.48976034858387807,0.48976034858387807,0.5104575163398692,0.0392156862745098,0.48976034858387807,,1.382272036806483,0.000380564306396991,0.0001526856649434194,0.014811869710683823,0.8648817539215088
24,1.0767511453230365,8.759670730163168e-06,0.4784313725490196,0.46875,0.49607843137254903,0.4784313725490196,0.4784313725490196,0.5313725490196078,0.058823529411764705,0.4784313725490196,,0.9471927115985297,0.0003088899829890579,2.6532263291301206e-05,0.0007485633832402527,0.6366220712661743
25,1.0161005359319255,8.32168719365501e-06,0.5154684095860568,0.4791666666666667,0.5058823529411764,0.5154684095860568,0.5154684095860568,0.5104575163398692,0.058823529411764705,0.5154684095860568,,1.0706547448363257,0.00016060964844655246,1.8522523532737978e-05,0.0013518530176952481,0.668803334236145
