epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean
41,874.2707977294922,1.2208654873684796e-05,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7409810446425329
42,874.2614318847657,1.1598222130000555e-05,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7970150603866835
43,874.3706024169921,1.1018311023500527e-05,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7500040304617475
44,874.3021453857422,1.04673954723255e-05,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7155434670930987
45,874.3295806884765,9.944025698709225e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7899733099643486
46,874.3412139892578,9.446824413773763e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7487684984614624
47,874.3123657226563,8.974483193085074e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7554636123380192
48,874.2942718505859,8.52575903343082e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7802617786310581
49,874.2587463378907,8.09947108175928e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7641480074999998
50,874.2934448242188,7.694497527671315e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7787843193927227
51,874.3126739501953,7.309772651287749e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7194487028384154
52,874.2588745117188,6.944284018723361e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7867614544076766
53,874.3444213867188,6.597069817787193e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7664902101175594
54,874.3079193115234,6.267216326897833e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.8049173921928701
55,874.3032653808593,5.953855510552941e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7930072541903329
56,874.3170867919922,5.6561627350252934e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7559681007643447
57,874.3185211181641,5.373354598274029e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.711879633235106
58,874.2978698730469,5.104686868360327e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7094054143654689
59,874.3411926269531,4.84945252494231e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.6895483566169631
60,874.2577453613281,4.6069798986951945e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7554019229324026
61,874.3198333740235,4.3766309037604346e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7439290164983495
62,874.2527648925782,4.157799358572413e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.812219787483878
63,874.2491271972656,3.949909390643792e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7577671302286365
64,874.3062744140625,3.7524139211116024e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7307894880398441
65,874.2635009765625,3.564793225056022e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7220943735085036
66,874.3022888183593,3.3865535638032207e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7739580389579437
67,874.329702758789,3.2172258856130596e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.80688067718327
68,874.3214080810546,3.0563645913324067e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7408086425827166
69,874.2675933837891,2.903546361765786e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7830702127233609
70,874.2744262695312,2.7583690436774965e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7133465656884319
71,874.34501953125,2.6204505914936218e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.700148373010708
72,874.2764129638672,2.4894280619189404e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7545248222905101
73,874.2791809082031,2.3649566588229932e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7529045502878531
74,874.2368560791016,2.2467088258818436e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7619708249986283
75,874.275503540039,2.1343733845877514e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7191103524968386
76,874.2882141113281,2.027654715358364e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7672282221282115
77,874.2583831787109,1.9262719795904457e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7416412939715592
78,874.3031158447266,1.8299583806109232e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7465642215154736
79,874.3470916748047,1.738460461580377e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.725907357991691
80,874.2670806884765,1.651537438501358e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7665485118169014
81,874.2901428222656,1.5689605665762901e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7368355880355026
82,874.3353851318359,1.4905125382474756e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7589623583870616
83,874.2650695800781,1.4159869113351018e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7808408512944343
84,874.2711456298828,1.3451875657683467e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7334928911949639
85,874.2520721435546,1.2779281874799292e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7552675818440786
86,874.2708984375,1.2140317781059327e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.806112454052175
87,874.3007659912109,1.153330189200636e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7147742033033863
88,874.3343872070312,1.0956636797406041e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7526224615431217
89,874.3096069335937,1.0408804957535738e-06,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.6829246149007259
90,874.2675262451172,9.88836470965895e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.8048197683924277
91,874.298306274414,9.393946474176003e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7524905990534613
92,874.2987915039063,8.924249150467202e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7856603326567672
93,874.3082061767578,8.478036692943841e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.806420931370256
94,874.2748565673828,8.054134858296649e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7229345762207463
95,874.2717224121094,7.651428115381816e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7331160677666898
96,874.2879669189454,7.268856709612725e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7214234215983357
97,874.2959167480469,6.905413874132088e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7038910643944715
98,874.2464965820312,6.560143180425484e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7227820252482176
99,874.3183776855469,6.232136021404209e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7128594913386384
100,874.3115631103516,5.920529220333999e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7733044108778605
101,874.2726013183594,5.624502759317298e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7764657683535334
102,874.3502380371094,5.343277621351433e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7459995252865447
103,874.2867919921875,5.076113740283861e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7163428619835923
104,874.2652130126953,4.822308053269667e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7628200439602232
105,874.2867767333985,4.581192650606184e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7312636349353945
106,874.2653594970703,4.3521330180758747e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7617954661422889
107,874.2847259521484,4.1345263671720807e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.754422341521635
108,874.2893646240234,3.9278000488134764e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7461868056904595
109,874.2633972167969,3.7314100463728023e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.6868800823698442
110,874.2672393798828,3.544839544054162e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7423238521883194
111,874.2570861816406,3.367597566851454e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.8090218100697234
112,874.2487182617188,3.199217688508881e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7086746152390768
113,874.2563446044921,3.0392568040834367e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7486980032356145
114,874.2958587646484,2.887293963879265e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7319485553987655
115,874.3236755371094,2.7429292656853013e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7333961878907762
116,874.2514343261719,2.605782802401036e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.761872464332847
117,874.3124420166016,2.475493662280984e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.8200586365059862
118,874.2548736572265,2.3517189791669347e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.6793616110191092
119,874.3178192138672,2.234133030208588e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7077776227757149
120,874.2575073242188,2.1224263786981584e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7264023956783977
121,874.3075317382812,2.0163050597632503e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7820466820351526
122,874.3111358642578,1.9154898067750878e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7199210961413735
123,874.2836303710938,1.8197153164363334e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.699852652049104
124,874.2237274169922,1.7287295506145167e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7575711402369233
125,874.3049377441406,1.6422930730837908e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7339728225385955
126,874.3168579101563,1.560178419429601e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7182296012874886
127,874.239859008789,1.482169498458121e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7160280411671157
128,874.3426727294922,1.4080610235352148e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7939826990558195
129,874.2632141113281,1.337657972358454e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7824227770918467
130,874.3370178222656,1.2707750737405312e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7823750791501174
131,874.3051788330079,1.2072363200535045e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7397040987037341
132,874.2435974121094,1.1468745040508292e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7463188280463012
133,874.3341827392578,1.0895307788482877e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7579643496772136
134,874.269644165039,1.0350542399058734e-07,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7506559359699092
135,874.296273803711,9.833015279105797e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7462994119818899
136,874.221713256836,9.341364515150507e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7097355429661176
137,874.2583648681641,8.874296289392981e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7356974165343981
138,874.3266632080079,8.430581474923332e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7775906412422859
139,874.2843292236328,8.009052401177165e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7656594092060149
140,874.3015991210938,7.608599781118306e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7395135502875358
141,874.305908203125,7.22816979206239e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7000071171407967
142,874.2615203857422,6.86676130245927e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.6982495525833549
143,874.2651519775391,6.523423237336307e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7674476354066763
144,874.3034423828125,6.197252075469491e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7705208327511249
145,874.3068206787109,5.887389471696016e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7059267474602238
146,874.2380004882813,5.593019998111215e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.6912221219542675
147,874.288705444336,5.313368998205654e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.770685093172631
148,874.3633117675781,5.047700548295371e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7614367065555352
149,874.2970977783203,4.795315520880602e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7389936158365243
150,874.249462890625,4.5555497448365717e-08,0.7000000000000001,0.7,0.7,0.7000000000000001,0.7000000000000001,0.45,0.4,0.7000000000000001,,0.7955203915295479
