epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean
30,0.0020313996355980635,0.00021463876394293716,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9167074809927882
31,0.0012778291245922446,0.0002039068257457903,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9734265664645593
32,0.003310505033005029,0.00019371148445850077,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.2476254613082314
33,0.0025959426973713564,0.00018402591023557573,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8788292415159874
34,0.001586383645189926,0.00017482461472379692,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9158068164581048
35,0.0016951894125668333,0.00016608338398760707,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.7850116131007551
36,0.0015548663592198863,0.0001577792147882267,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8586830972403298
37,0.0015027542249299586,0.00014989025404881537,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1373565253547164
38,0.0012700545368716121,0.00014239574134637458,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1229203332225355
39,0.0010819267219631002,0.00013527595427905584,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.176307533225515
40,0.0010266086494084448,0.00012851215656510304,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.7570668766366676
41,0.0010201545286690817,0.00012208654873684788,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8621768574845763
42,0.0009638386807637289,0.00011598222130000548,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1040243277071253
43,0.001042705331929028,0.00011018311023500519,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9870114546704367
44,0.001278029370587319,0.00010467395472325493,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.7935656607375638
45,0.001319981541018933,9.944025698709218e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.002688542528794
46,0.0009488551469985396,9.446824413773756e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8819285681698964
47,0.0009452430182136595,8.974483193085068e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9619793578045176
48,0.0012387783441226929,8.525759033430814e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1423811136851796
