epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean
1,15.083147219304744,9.5e-05,0.5159041394335512,0.5,0.5254901960784314,0.5159041394335512,0.5159041394335512,0.46862745098039216,0.0784313725490196,0.5159041394335512,,0.30525671161623424
2,15.048477905609479,9.025e-05,0.4989106753812636,0.4895833333333333,0.515686274509804,0.4989106753812636,0.4989106753812636,0.5313725490196078,0.09803921568627451,0.4989106753812636,,0.18242902315435985
