epoch,train_loss,skipped_training_clips,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
1,0.7754993857741356,0,2.8499999999999998e-05,0.5211328976034859,0.46875,0.49607843137254903,0.5211328976034859,0.5211328976034859,0.4366013071895425,0.058823529411764705,,,,,,,
2,0.734175048649311,0,2.7074999999999997e-05,0.5799564270152506,0.4583333333333333,0.48627450980392156,0.5799564270152506,0.5799564270152506,0.38496732026143793,0.0392156862745098,,,,,,,
3,0.7121236346364022,0,2.5721249999999997e-05,0.47886710239651414,0.5104166666666666,0.5352941176470588,0.47886710239651414,0.47886710239651414,0.5313725490196078,0.11764705882352941,,,,,,,
4,0.7084597669839859,0,2.4435187499999995e-05,0.465359477124183,0.46875,0.49607843137254903,0.465359477124183,0.465359477124183,0.5104575163398692,0.058823529411764705,,,,,,,
5,0.7109615449905395,0,2.3213428124999993e-05,0.47058823529411764,0.46875,0.49607843137254903,0.47058823529411764,0.47058823529411764,0.5620915032679739,0.058823529411764705,,,,,,,
6,0.7034919302463531,0,2.2052756718749993e-05,0.5115468409586057,0.4583333333333333,0.48627450980392156,0.5115468409586057,0.5115468409586057,0.5006535947712418,0.0392156862745098,,,,,,,
7,0.6991355705857277,0,2.0950118882812494e-05,0.5080610021786492,0.4479166666666667,0.47647058823529415,0.5080610021786492,0.5080610021786492,0.46862745098039216,0.0196078431372549,,,,,,,
8,0.7005984683632851,0,1.9902612938671867e-05,0.5891067538126361,0.4791666666666667,0.5058823529411764,0.5891067538126361,0.5891067538126361,0.39607843137254906,0.0784313725490196,,,,,,,
9,0.6923577548861504,0,1.890748229173827e-05,0.46361655773420474,0.4479166666666667,0.47647058823529415,0.46361655773420474,0.46361655773420474,0.5745098039215686,0.0,,,,,,,
10,0.6930570641756058,0,1.7962108177151358e-05,0.48366013071895425,0.46875,0.49607843137254903,0.48366013071895425,0.48366013071895425,0.48954248366013076,0.0392156862745098,,,,,,,
11,0.6912320083975791,0,1.7064002768293788e-05,0.43965141612200437,0.4583333333333333,0.48627450980392156,0.43965141612200437,0.43965141612200437,0.5620915032679739,0.0392156862745098,,,,,,,
12,0.6916595391631126,0,1.6210802629879097e-05,0.44052287581699345,0.4479166666666667,0.47647058823529415,0.44052287581699345,0.44052287581699345,0.4993464052287582,0.0196078431372549,,,,,,,
13,0.6907821171283722,0,1.540026249838514e-05,0.5237472766884532,0.53125,0.5549019607843138,0.5237472766884532,0.5237472766884532,0.5104575163398692,0.17647058823529413,,,,,,,
14,0.6854648092985153,0,1.4630249373465883e-05,0.45403050108932463,0.4479166666666667,0.47647058823529415,0.45403050108932463,0.45403050108932463,0.48954248366013076,0.0196078431372549,,,,,,,
15,0.6882310775518418,0,1.3898736904792588e-05,0.48932461873638344,0.5,0.5254901960784314,0.48932461873638344,0.48932461873638344,0.5411764705882354,0.09803921568627451,,,,,,,
16,0.6834103015065193,0,1.3203800059552958e-05,0.48278867102396517,0.46875,0.49607843137254903,0.48278867102396517,0.48278867102396517,0.5202614379084967,0.0392156862745098,,,,,,,
17,0.6865707691907883,0,1.254361005657531e-05,0.48453159041394334,0.4583333333333333,0.48627450980392156,0.48453159041394334,0.48453159041394334,0.5732026143790849,0.0392156862745098,,,,,,,
18,0.6805914530754089,0,1.1916429553746543e-05,0.5150326797385621,0.4583333333333333,0.48627450980392156,0.5150326797385621,0.5150326797385621,0.48954248366013076,0.0392156862745098,,,,,,,
19,0.6762391414642334,0,1.1320608076059215e-05,0.4657952069716776,0.4583333333333333,0.48627450980392156,0.4657952069716776,0.4657952069716776,0.5522875816993464,0.0392156862745098,,,,,,,
20,0.6886997659206391,0,1.0754577672256254e-05,0.46623093681917216,0.46875,0.49607843137254903,0.46623093681917216,0.46623093681917216,0.584313725490196,0.0392156862745098,,,,,,,
